TransactionAmount,Location,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,AccountStatus,TransactionType,Channel,CustomerOccupation
379.54,New York,41.0,118.0,1.0,12571.76,Normal,Credit,Branch,Doctor
903.19,El Paso,22.0,65.0,1.0,8627.08,Normal,Debit,Online,Student
142.19,Houston,18.0,27.0,4.0,524.46,Suspicious,Debit,Branch,Student
847.45,Jacksonville,28.0,175.0,1.0,422.3199999999997,Normal,Debit,Branch,Student
295.18,Dallas,66.0,31.0,1.0,12961.530000000002,Normal,Credit,Branch,Doctor
18.45999999999998,Charlotte,68.0,213.0,1.0,6381.6,Normal,Debit,Branch,Retired
603.23,Houston,28.0,47.999999999999986,1.0,117.97999999999956,Normal,Debit,Branch,Student
54.5,Tucson,57.0,147.0,1.0,1715.2200000000003,Normal,Credit,Branch,Retired
414.77,San Francisco,29.0,274.0,1.0,5599.81,Normal,Debit,Online,Doctor
886.19,Jacksonville,61.0,69.0,1.0,7904.24,Normal,Debit,Branch,Retired
440.03,Austin,49.0,88.0,1.0,1490.44,Normal,Debit,Online,Engineer
35.45999999999998,Milwaukee,56.0,285.0,1.0,1532.7200000000003,Normal,Debit,ATM,Retired
76.38999999999996,Denver,18.0,219.0,1.0,5976.0,Normal,Debit,Branch,Student
595.91,Austin,19.0,162.0,1.0,1673.7600000000002,Normal,Credit,ATM,Student
6.029999999999973,Jacksonville,76.0,70.0,1.0,3290.72,Normal,Debit,Branch,Retired
249.34,Charlotte,26.0,197.0,1.0,3030.97,Normal,Debit,ATM,Engineer
421.52,Austin,20.0,67.0,1.0,369.8599999999997,Normal,Debit,Branch,Student
189.77,Austin,58.0,24.0,1.0,6570.36,Normal,Debit,Branch,Engineer
73.19,Atlanta,76.0,213.0,1.0,2264.98,Normal,Debit,Branch,Retired
188.13,Jacksonville,75.0,198.0,1.0,5029.87,Normal,Credit,Online,Retired
30.519999999999982,Jacksonville,62.0,122.0,1.0,12327.74,Normal,Debit,Branch,Doctor
1235.69,Austin,20.0,118.0,1.0,420.25,Normal,Credit,Branch,Student
1159.39,Charlotte,41.0,150.0,1.0,6499.53,Normal,Debit,Online,Doctor
170.24,San Francisco,62.0,133.0,1.0,5172.99,Normal,Debit,Branch,Retired
56.620000000000005,Austin,54.0,121.0,1.0,8981.1,Normal,Debit,Branch,Doctor
53.139999999999986,Milwaukee,34.0,70.0,1.0,7915.0,Normal,Debit,ATM,Doctor
587.23,Omaha,27.0,144.0,1.0,500.84000000000015,Normal,Debit,Online,Student
146.15,Milwaukee,43.0,75.0,1.0,13784.4,Normal,Debit,Branch,Doctor
21.269999999999982,New York,62.0,114.0,1.0,7392.79,Normal,Credit,Online,Retired
1397.59,Austin,26.0,144.0,1.0,1134.7900000000004,Normal,Credit,ATM,Student
76.01999999999998,Albuquerque,34.0,189.0,1.0,14765.41,Normal,Credit,Online,Doctor
170.19,Los Angeles,27.0,156.0,5.0,745.8699999999999,Suspicious,Credit,Branch,Student
155.51,Austin,68.0,15.0,1.0,5360.19,Normal,Debit,ATM,Doctor
135.15,Jacksonville,72.0,50.0,1.0,5878.14,Normal,Debit,Online,Retired
39.48000000000002,Omaha,56.0,38.0,1.0,5889.51,Normal,Debit,ATM,Retired
451.68,Houston,33.0,15.0,1.0,4381.54,Normal,Debit,Online,Engineer
19.110000000000014,Jacksonville,49.0,160.0,1.0,8478.46,Normal,Credit,Online,Engineer
355.0,Fort Worth,26.0,33.0,1.0,185.47000000000025,Normal,Credit,Online,Student
427.69,Austin,43.0,236.0,1.0,2443.54,Normal,Debit,ATM,Engineer
254.86,Atlanta,23.0,102.0,1.0,699.8999999999996,Normal,Debit,Branch,Student
19.480000000000018,Dallas,27.0,114.0,1.0,4739.59,Normal,Debit,ATM,Engineer
190.17,Louisville,49.0,265.0,1.0,12893.85,Normal,Debit,ATM,Doctor
91.38,Jacksonville,65.0,179.0,1.0,2402.58,Normal,Debit,ATM,Retired
206.63,Charlotte,59.0,128.0,1.0,7626.53,Normal,Credit,Online,Retired
93.22,Charlotte,52.0,52.0,1.0,1014.6300000000001,Normal,Debit,Online,Retired
547.98,Charlotte,28.0,171.0,1.0,1358.54,Normal,Debit,ATM,Student
641.06,Jacksonville,23.0,25.0,1.0,1602.13,Normal,Debit,ATM,Student
314.55,Dallas,27.0,19.0,2.0,1105.8900000000008,Normal,Credit,Branch,Student
836.45,Milwaukee,61.0,63.0,1.0,1731.8900000000003,Normal,Debit,Online,Retired
1095.09,San Francisco,29.0,52.0,1.0,8692.47,Normal,Debit,ATM,Engineer
189.45,Atlanta,53.0,62.0,1.0,12578.75,Normal,Credit,Branch,Doctor
91.84,Atlanta,67.0,80.0,1.0,1712.4099999999999,Normal,Credit,Branch,Retired
609.52,Washington,78.0,169.0,1.0,3485.03,Normal,Debit,ATM,Retired
859.3,Jacksonville,78.0,68.0,1.0,1146.7800000000002,Normal,Credit,Branch,Retired
100.00999999999999,Tucson,50.0,63.0,1.0,6393.12,Normal,Debit,ATM,Doctor
28.78000000000003,Tucson,40.0,51.0,1.0,680.5500000000002,Normal,Credit,Online,Doctor
111.07999999999998,Jacksonville,70.0,83.0,1.0,7037.34,Normal,Debit,Online,Doctor
470.96,New York,69.0,124.0,2.0,12991.03,Normal,Credit,Online,Doctor
52.22999999999999,San Francisco,28.0,96.0,1.0,105.01000000000022,Normal,Credit,Branch,Student
78.62,Charlotte,32.0,52.0,1.0,1360.85,Normal,Debit,Branch,Doctor
47.78999999999999,Denver,25.0,37.0,1.0,1649.92,Normal,Debit,Branch,Student
333.97,Jacksonville,52.0,45.0,1.0,5237.36,Normal,Debit,Branch,Doctor
30.870000000000005,Jacksonville,33.0,295.0,1.0,14348.65,Normal,Debit,ATM,Doctor
710.43,Austin,67.0,115.0,1.0,5625.55,Normal,Debit,Online,Retired
220.23,Milwaukee,41.0,47.999999999999986,1.0,3438.02,Normal,Debit,ATM,Engineer
27.28000000000003,Atlanta,29.0,96.0,1.0,10668.24,Normal,Debit,ATM,Doctor
101.51999999999998,Tucson,49.0,98.0,1.0,2018.9,Normal,Debit,ATM,Engineer
162.65,New York,59.0,147.0,1.0,9500.95,Normal,Debit,ATM,Engineer
10.519999999999982,Atlanta,55.0,30.0,1.0,2472.99,Normal,Debit,ATM,Retired
270.72,Los Angeles,38.0,37.0,1.0,6522.47,Normal,Debit,Branch,Doctor
202.34,New York,20.0,134.0,1.0,1223.4499999999998,Normal,Debit,Online,Student
247.58,Austin,39.0,152.0,1.0,778.7399999999998,Normal,Debit,ATM,Engineer
686.17,Denver,61.0,96.0,1.0,2246.15,Normal,Debit,ATM,Retired
359.65,Jacksonville,25.0,289.0,1.0,219.52999999999975,Normal,Credit,Online,Student
109.91,Atlanta,38.0,90.0,1.0,12896.06,Normal,Debit,Branch,Doctor
215.72,Columbus,30.0,137.0,1.0,8697.11,Normal,Credit,Branch,Engineer
490.76,Columbus,66.0,156.0,1.0,6414.11,Normal,Debit,Online,Retired
224.28,Jacksonville,64.0,68.0,1.0,5767.51,Normal,Debit,Online,Retired
614.03,Dallas,68.0,51.0,1.0,2815.86,Normal,Debit,ATM,Retired
608.79,Fort Worth,55.0,157.0,1.0,2991.17,Normal,Debit,Online,Engineer
186.55,Tucson,48.0,288.0,1.0,224.64999999999964,Normal,Debit,Branch,Engineer
840.1600000000001,Jacksonville,20.0,68.0,1.0,1236.7600000000002,Normal,Credit,Branch,Student
203.34,Milwaukee,60.0,66.0,1.0,13586.99,Normal,Debit,ATM,Doctor
90.88,Jacksonville,26.0,284.0,1.0,7117.35,Normal,Debit,ATM,Engineer
60.110000000000014,Albuquerque,61.0,122.0,1.0,7235.87,Normal,Credit,Branch,Retired
393.92,Houston,72.0,47.0,1.0,7318.64,Normal,Debit,Branch,Retired
19.389999999999986,Jacksonville,43.0,45.0,1.0,9847.6,Normal,Debit,ATM,Doctor
557.41,Washington,80.0,49.0,1.0,2968.75,Normal,Credit,Online,Retired
57.07000000000002,Atlanta,31.0,99.0,1.0,9323.71,Normal,Credit,Online,Doctor
395.27,Miami,18.0,167.0,1.0,1764.08,Normal,Credit,Online,Student
289.05,New York,75.0,116.0,1.0,5683.49,Normal,Debit,ATM,Retired
46.110000000000014,San Francisco,33.0,233.0,1.0,5225.73,Normal,Debit,Online,Doctor
335.5,Sacramento,63.0,47.0,1.0,6445.4,Normal,Debit,ATM,Retired
388.07,Atlanta,24.0,68.0,1.0,289.71000000000004,Normal,Debit,Online,Student
520.86,Sacramento,51.0,66.0,1.0,9200.74,Normal,Credit,Online,Engineer
787.41,Houston,25.0,39.0,1.0,300.8699999999999,Normal,Debit,Online,Student
31.69999999999999,Austin,48.0,121.0,1.0,743.8999999999996,Normal,Credit,ATM,Doctor
22.30000000000001,Tucson,21.0,90.0,1.0,1200.35,Normal,Debit,ATM,Student
203.12,Austin,56.0,181.0,1.0,1562.3900000000003,Normal,Debit,ATM,Retired
315.94,Austin,49.0,172.0,1.0,7719.71,Normal,Credit,Branch,Doctor
192.23,Albuquerque,54.0,39.0,3.0,2610.67,Fraud,Debit,Online,Engineer
1510.71,Charlotte,66.0,51.0,1.0,2060.02,Normal,Debit,Online,Retired
0.2599999999999909,Charlotte,20.0,173.0,1.0,1833.67,Normal,Debit,Online,Student
210.77,Atlanta,71.0,161.0,1.0,5396.65,Normal,Debit,ATM,Retired
406.65,Atlanta,57.0,107.0,1.0,12995.7,Normal,Debit,ATM,Doctor
422.9,Tucson,40.0,111.0,1.0,7616.43,Normal,Debit,ATM,Engineer
20.620000000000005,Tucson,35.0,225.0,1.0,12500.8,Normal,Credit,ATM,Doctor
174.39,San Francisco,19.0,36.0,1.0,1127.0800000000004,Normal,Debit,ATM,Student
7.860000000000014,Sacramento,76.0,91.0,1.0,3621.98,Normal,Credit,Branch,Retired
61.97999999999996,Denver,49.0,44.0,1.0,5212.28,Normal,Debit,Online,Engineer
54.849999999999994,San Francisco,58.0,40.000000000000014,1.0,2727.45,Normal,Credit,Branch,Retired
204.7,Charlotte,49.0,95.0,5.0,5117.03,Suspicious,Debit,Branch,Doctor
16.55000000000001,Tucson,26.0,159.0,1.0,6089.79,Normal,Debit,Branch,Engineer
91.32,Milwaukee,58.0,77.0,1.0,2618.1,Normal,Debit,Branch,Engineer
195.49,Houston,31.0,212.0,1.0,11988.12,Normal,Debit,ATM,Doctor
49.620000000000005,Portland,55.0,111.0,1.0,3841.42,Normal,Debit,ATM,Engineer
487.16,Los Angeles,28.0,84.0,1.0,321.21000000000004,Normal,Credit,Branch,Student
405.6,Tucson,37.0,44.0,1.0,9754.73,Normal,Debit,Online,Engineer
512.95,Columbus,57.0,143.0,1.0,9584.52,Normal,Debit,Branch,Engineer
345.94,Portland,31.0,163.0,1.0,7624.56,Normal,Debit,ATM,Doctor
356.56,New York,47.0,52.0,1.0,2485.73,Normal,Debit,Online,Engineer
10.310000000000002,Louisville,36.0,280.0,1.0,2137.9,Normal,Debit,Online,Engineer
211.69,Atlanta,30.0,111.0,1.0,6412.85,Normal,Debit,Branch,Doctor
221.49,Charlotte,23.0,196.0,1.0,707.25,Normal,Credit,Branch,Student
278.23,Jacksonville,48.0,83.0,1.0,8300.54,Normal,Debit,Online,Engineer
116.88,Houston,45.0,263.0,1.0,7717.34,Normal,Debit,ATM,Doctor
328.77,Austin,39.0,247.0,1.0,6967.03,Normal,Credit,Online,Doctor
77.53,Louisville,54.0,55.0,1.0,5158.6,Normal,Debit,Branch,Retired
421.74,Austin,67.0,103.0,1.0,12031.14,Normal,Debit,Online,Doctor
313.69,Charlotte,73.0,152.0,1.0,7093.68,Normal,Debit,Branch,Retired
411.72,Washington,29.0,153.0,1.0,8539.86,Normal,Debit,Branch,Doctor
508.73,Jacksonville,59.0,89.0,1.0,7640.57,Normal,Debit,Branch,Retired
153.08,Omaha,24.0,201.0,1.0,1292.21,Normal,Debit,ATM,Student
23.00999999999999,Milwaukee,63.0,166.0,1.0,5958.75,Normal,Debit,Branch,Retired
69.28,Los Angeles,25.0,129.0,1.0,708.7399999999998,Normal,Debit,Online,Student
51.25000000000003,Austin,28.0,66.0,1.0,1744.4,Normal,Credit,Branch,Student
407.65,Denver,25.0,263.0,1.0,273.77999999999975,Normal,Debit,ATM,Student
459.25,Tucson,25.0,59.0,1.0,130.76000000000022,Normal,Debit,Branch,Student
301.56,Atlanta,49.0,118.0,1.0,10389.6,Normal,Debit,Branch,Doctor
17.670000000000016,Austin,63.0,91.0,1.0,1048.1800000000003,Normal,Debit,Online,Doctor
5.2900000000000205,San Francisco,32.0,132.0,1.0,12896.68,Normal,Credit,Online,Doctor
401.37,Los Angeles,43.0,251.0,1.0,8208.54,Normal,Debit,Branch,Engineer
145.4,Tucson,38.0,24.0,1.0,5244.49,Normal,Debit,Online,Engineer
556.34,Atlanta,37.0,46.0,1.0,11935.14,Normal,Debit,Online,Doctor
34.31,Tucson,24.0,251.0,1.0,1484.7600000000002,Normal,Debit,ATM,Student
780.59,Tucson,23.0,145.0,1.0,6513.34,Normal,Credit,Online,Student
282.65,Fort Worth,35.0,161.0,1.0,13801.15,Normal,Debit,ATM,Doctor
305.27,Milwaukee,68.0,147.0,1.0,12958.65,Normal,Debit,Online,Doctor
185.81,Austin,32.0,116.0,1.0,9588.71,Normal,Debit,Online,Doctor
66.00999999999999,Milwaukee,49.0,179.0,1.0,3475.99,Normal,Debit,Online,Engineer
447.95,Tucson,29.0,75.0,1.0,7544.4,Normal,Debit,Branch,Engineer
279.3,Charlotte,19.0,47.999999999999986,1.0,1193.6099999999992,Normal,Debit,ATM,Student
26.75,New York,33.0,27.0,1.0,12063.77,Normal,Debit,Online,Doctor
611.15,Houston,27.0,121.0,1.0,892.8299999999999,Normal,Debit,ATM,Student
275.2,New York,54.0,81.0,1.0,1230.12,Normal,Debit,Online,Engineer
427.79,Austin,18.0,189.0,1.0,1479.67,Normal,Debit,Branch,Student
469.13,Austin,54.0,139.0,1.0,1265.2799999999997,Normal,Credit,ATM,Doctor
102.81,Atlanta,76.0,47.0,1.0,3228.87,Normal,Debit,Branch,Retired
22.610000000000014,Atlanta,19.0,145.0,1.0,1111.67,Normal,Debit,Online,Student
68.28,Atlanta,56.0,293.0,1.0,3213.16,Normal,Debit,Online,Engineer
33.64999999999998,New York,63.0,146.0,1.0,12719.93,Normal,Credit,Online,Doctor
362.68,Miami,63.0,137.0,1.0,2040.77,Normal,Credit,ATM,Retired
73.23000000000002,San Francisco,20.0,172.0,1.0,1309.85,Normal,Debit,Branch,Student
654.49,Austin,25.0,104.0,1.0,164.60999999999967,Normal,Credit,Online,Student
18.560000000000002,Houston,49.0,161.0,1.0,4230.37,Normal,Credit,Branch,Engineer
389.05,Dallas,27.0,41.0,1.0,761.0,Normal,Debit,ATM,Student
7.3799999999999955,Houston,67.0,105.0,1.0,2923.83,Normal,Debit,Online,Retired
109.48000000000002,Louisville,61.0,93.0,1.0,7372.47,Normal,Debit,Online,Retired
66.91,Atlanta,39.0,85.0,1.0,871.1000000000004,Normal,Debit,ATM,Doctor
335.48,Charlotte,45.0,155.0,1.0,3023.16,Normal,Debit,Branch,Engineer
38.139999999999986,Albuquerque,19.0,174.0,1.0,1119.21,Normal,Debit,Online,Student
1076.98,Houston,60.0,173.0,1.0,11833.73,Normal,Debit,Branch,Doctor
360.02,Dallas,68.0,68.0,1.0,6400.59,Normal,Debit,Online,Retired
567.71,Houston,63.0,80.0,1.0,13884.24,Normal,Debit,Online,Doctor
218.19,Austin,19.0,185.0,1.0,620.8299999999999,Normal,Debit,ATM,Student
209.99,Denver,19.0,40.000000000000014,1.0,1938.0100000000002,Normal,Debit,ATM,Student
11.019999999999982,Tucson,19.0,280.0,1.0,964.79,Normal,Debit,Branch,Student
83.43,New York,56.0,109.0,1.0,1870.1599999999999,Normal,Debit,Online,Retired
344.97,Austin,34.0,106.0,1.0,5577.94,Normal,Debit,Online,Doctor
172.29000000000002,El Paso,36.0,283.0,1.0,8700.8,Normal,Debit,ATM,Engineer
195.54,Omaha,60.0,255.0,1.0,2794.66,Normal,Debit,Online,Retired
101.23000000000005,Jacksonville,45.0,87.0,1.0,6169.71,Normal,Debit,Online,Engineer
180.46,Jacksonville,25.0,34.0,1.0,831.75,Normal,Debit,ATM,Student
692.55,Charlotte,53.0,109.0,1.0,2451.56,Normal,Debit,Branch,Retired
147.31,Atlanta,34.0,92.0,1.0,13625.52,Normal,Credit,Online,Doctor
107.48000000000002,Los Angeles,20.0,103.0,1.0,1379.3900000000003,Normal,Debit,Branch,Student
1831.02,Columbus,62.0,83.0,1.0,11498.01,Fraud,Credit,Online,Doctor
81.50999999999999,Washington,25.0,97.0,1.0,865.4899999999998,Normal,Debit,Branch,Student
365.48,Atlanta,76.0,216.0,1.0,7147.4,Normal,Credit,Online,Retired
491.1,Houston,35.0,125.0,1.0,7833.85,Normal,Credit,Online,Engineer
452.8,Los Angeles,80.0,151.0,1.0,4840.67,Normal,Debit,Branch,Retired
645.04,Houston,70.0,78.0,1.0,7361.47,Normal,Debit,Branch,Retired
169.28,Tucson,45.0,114.0,1.0,5128.44,Normal,Debit,Branch,Doctor
88.42000000000002,El Paso,62.0,91.0,1.0,12381.45,Normal,Debit,ATM,Doctor
155.53,Louisville,29.0,66.0,1.0,4008.05,Normal,Debit,ATM,Engineer
991.8200000000002,Milwaukee,43.0,300.0,1.0,3493.13,Normal,Debit,Online,Engineer
39.24000000000001,Dallas,77.0,106.0,1.0,6462.41,Normal,Debit,ATM,Retired
152.01,Fort Worth,42.0,111.0,3.0,4625.12,Normal,Debit,ATM,Engineer
78.76999999999998,Milwaukee,48.0,50.0,1.0,6470.57,Normal,Credit,ATM,Engineer
26.5,New York,48.0,179.0,1.0,4854.83,Normal,Debit,Online,Engineer
83.62,Austin,48.0,146.0,1.0,12652.22,Normal,Debit,ATM,Doctor
142.78,Austin,68.0,150.0,1.0,11705.88,Normal,Debit,Branch,Doctor
55.99000000000001,El Paso,35.0,95.0,1.0,932.6099999999997,Normal,Debit,ATM,Doctor
774.48,Louisville,61.0,31.0,1.0,11613.58,Normal,Debit,Branch,Doctor
105.37,Sacramento,25.0,160.0,1.0,1068.5500000000002,Normal,Debit,ATM,Student
118.82999999999998,Milwaukee,28.0,295.0,1.0,1616.3000000000002,Normal,Debit,Online,Student
46.22,Austin,23.0,217.0,1.0,471.27999999999975,Normal,Debit,Branch,Student
659.71,Austin,21.0,148.0,1.0,106.85999999999967,Normal,Credit,Branch,Student
377.97,Miami,72.0,160.0,1.0,2457.1,Normal,Debit,Online,Retired
114.1,Atlanta,69.0,148.0,1.0,5882.12,Normal,Debit,Branch,Retired
11.300000000000011,Louisville,55.0,41.0,1.0,1938.9899999999998,Normal,Credit,Online,Retired
95.50000000000003,Omaha,57.0,17.0,1.0,4079.09,Normal,Debit,Online,Retired
130.93,Houston,28.0,149.0,1.0,860.1199999999999,Normal,Credit,Branch,Engineer
272.97,Atlanta,68.0,174.0,1.0,7811.31,Normal,Debit,Online,Retired
73.35,San Francisco,24.0,47.0,1.0,1181.8400000000006,Normal,Debit,Branch,Student
29.939999999999998,San Francisco,58.0,243.0,1.0,10915.54,Normal,Debit,ATM,Doctor
307.24,Austin,19.0,136.0,2.0,1670.7200000000003,Normal,Debit,ATM,Student
50.52000000000001,Atlanta,20.0,140.0,1.0,1121.1899999999996,Normal,Debit,Online,Student
820.46,Fort Worth,53.0,243.0,1.0,5621.86,Normal,Credit,Online,Engineer
153.07,Houston,56.0,116.0,1.0,8873.43,Normal,Debit,ATM,Engineer
52.94,Tucson,41.0,146.0,1.0,6990.92,Normal,Debit,Branch,Doctor
384.41,Jacksonville,60.0,65.0,1.0,7831.56,Normal,Debit,ATM,Engineer
235.42,Milwaukee,51.0,175.0,1.0,6173.23,Normal,Debit,Branch,Retired
114.23000000000002,Dallas,56.0,64.0,1.0,9523.72,Normal,Debit,ATM,Doctor
12.620000000000005,El Paso,33.0,61.0,1.0,6420.47,Normal,Debit,Branch,Doctor
997.3699999999999,Fort Worth,23.0,145.0,1.0,1146.0900000000001,Normal,Debit,ATM,Student
373.52,Jacksonville,35.0,235.0,1.0,6430.41,Normal,Debit,ATM,Engineer
336.05,Austin,28.0,164.0,1.0,1635.0500000000002,Normal,Debit,Branch,Student
366.93,Houston,66.0,33.0,1.0,6697.79,Normal,Debit,Online,Retired
112.26999999999998,Atlanta,58.0,102.0,1.0,7369.89,Normal,Debit,Branch,Doctor
494.9599999999999,Sacramento,40.0,132.0,1.0,6903.68,Normal,Debit,ATM,Engineer
561.58,Sacramento,65.0,23.0,1.0,11748.86,Normal,Debit,Online,Doctor
440.94,Austin,42.0,148.0,1.0,7303.23,Normal,Debit,Online,Doctor
71.9,Los Angeles,29.0,51.0,1.0,10619.35,Normal,Debit,Branch,Doctor
256.66,Austin,54.0,137.0,1.0,1794.5,Normal,Credit,Online,Retired
166.55,Houston,59.0,99.0,1.0,12970.21,Normal,Credit,Branch,Doctor
276.26,Louisville,56.0,143.0,1.0,120.89000000000033,Normal,Debit,Branch,Doctor
35.45999999999998,New York,67.0,164.0,1.0,5692.31,Normal,Debit,ATM,Doctor
38.139999999999986,Portland,50.0,165.0,1.0,9879.87,Normal,Debit,Branch,Engineer
506.26,Louisville,64.0,86.0,1.0,6266.65,Normal,Credit,ATM,Retired
736.32,New York,31.0,28.0,1.0,14268.95,Normal,Debit,Online,Doctor
389.43,Austin,52.0,151.0,1.0,6449.83,Normal,Credit,ATM,Engineer
25.579999999999984,Omaha,60.0,166.0,1.0,6741.41,Normal,Debit,ATM,Engineer
446.1,Atlanta,25.0,243.0,1.0,1008.4400000000005,Normal,Debit,ATM,Student
147.74,Austin,23.0,15.0,1.0,1711.7799999999997,Normal,Debit,Branch,Student
1228.81,San Francisco,26.0,254.0,1.0,1821.0,Normal,Debit,ATM,Student
46.22999999999999,Jacksonville,77.0,282.0,1.0,5107.75,Normal,Debit,Online,Retired
265.37,Washington,33.0,77.0,1.0,5229.95,Normal,Debit,Branch,Engineer
342.57,Atlanta,20.0,91.0,1.0,339.15999999999985,Normal,Debit,Online,Student
417.26,New York,32.0,45.0,1.0,10442.48,Normal,Credit,Online,Doctor
33.629999999999995,Columbus,63.0,76.0,1.0,4324.4,Normal,Debit,Online,Retired
64.57999999999998,El Paso,55.0,173.0,1.0,6292.29,Normal,Debit,Branch,Retired
23.230000000000018,Miami,21.0,122.0,1.0,269.0100000000002,Normal,Credit,Branch,Student
160.52,Jacksonville,78.0,112.0,1.0,5379.25,Normal,Credit,ATM,Retired
278.88,Atlanta,64.0,179.0,2.0,1334.0900000000001,Normal,Debit,Branch,Doctor
285.49,Charlotte,53.0,109.0,1.0,6366.84,Normal,Credit,Branch,Doctor
71.87,Milwaukee,22.0,258.0,1.0,1839.1,Normal,Debit,ATM,Student
308.8,Louisville,53.0,41.0,1.0,3966.54,Normal,Debit,ATM,Retired
135.35,Houston,33.0,82.0,1.0,9983.36,Normal,Debit,Branch,Engineer
288.43,Milwaukee,66.0,72.0,1.0,4577.09,Normal,Debit,Branch,Retired
147.46000000000004,Albuquerque,65.0,205.0,1.0,7458.03,Normal,Credit,Online,Doctor
214.15,Houston,32.0,217.0,1.0,6397.29,Normal,Debit,Branch,Engineer
71.34,Miami,49.0,144.0,3.0,6345.03,Normal,Debit,Online,Engineer
170.36,New York,30.0,118.0,1.0,6034.73,Normal,Debit,ATM,Doctor
965.6599999999999,Austin,53.0,32.0,1.0,765.8099999999995,Normal,Debit,ATM,Engineer
736.53,Tucson,55.0,120.0,1.0,9826.26,Normal,Debit,ATM,Engineer
213.42,Columbus,45.0,17.0,1.0,3736.38,Normal,Debit,ATM,Engineer
94.09,Miami,27.0,203.0,1.0,646.8500000000004,Normal,Debit,Branch,Student
91.23000000000002,Atlanta,72.0,86.0,1.0,6385.12,Normal,Debit,ATM,Retired
263.92,Austin,57.0,233.0,1.0,4161.71,Normal,Credit,Branch,Retired
77.5,Fort Worth,51.0,201.0,1.0,11079.77,Normal,Credit,Online,Doctor
3.6499999999999773,Miami,69.0,146.0,1.0,10017.11,Normal,Debit,Online,Doctor
43.879999999999995,Atlanta,26.0,251.0,1.0,1644.0900000000001,Normal,Credit,Online,Student
591.98,El Paso,28.0,132.0,1.0,387.64999999999964,Normal,Debit,ATM,Student
224.79,Atlanta,18.0,129.0,1.0,528.3800000000001,Normal,Debit,Online,Student
64.30000000000001,Louisville,55.0,67.0,1.0,7530.3,Normal,Debit,ATM,Retired
111.79000000000005,Jacksonville,62.0,49.0,1.0,10887.59,Normal,Debit,Online,Doctor
927.1600000000001,San Francisco,59.0,153.0,1.0,7104.61,Normal,Debit,ATM,Retired
613.7,Fort Worth,61.0,37.0,1.0,7307.11,Normal,Credit,Branch,Retired
26.069999999999993,Louisville,20.0,19.0,3.0,349.97999999999956,Normal,Debit,Branch,Student
170.45,San Francisco,60.0,199.0,1.0,2284.41,Normal,Debit,Branch,Engineer
344.27,Austin,22.0,123.0,1.0,1918.3599999999997,Normal,Debit,Branch,Student
872.72,Washington,22.0,288.0,1.0,503.0100000000002,Normal,Debit,Online,Student
292.95,Houston,37.0,56.0,1.0,1216.9099999999999,Normal,Debit,Branch,Engineer
28.439999999999998,Jacksonville,18.0,243.0,1.0,1071.04,Normal,Debit,ATM,Student
209.02,El Paso,21.0,74.0,1.0,187.89999999999964,Normal,Debit,ATM,Student
20.05000000000001,Jacksonville,72.0,171.0,1.0,7145.67,Normal,Debit,ATM,Retired
175.02,Milwaukee,28.0,71.0,1.0,1493.88,Normal,Debit,Online,Student
89.5,Louisville,41.0,134.0,1.0,8658.95,Normal,Credit,Branch,Engineer
69.95999999999998,Louisville,28.0,31.0,1.0,164.1199999999999,Normal,Debit,Branch,Student
146.51,Albuquerque,53.0,68.0,1.0,7089.9,Normal,Debit,ATM,Engineer
376.78,Milwaukee,21.0,88.0,1.0,841.6499999999996,Normal,Credit,Online,Student
148.53999999999996,Columbus,71.0,107.0,1.0,5677.05,Normal,Credit,Branch,Retired
388.77,Jacksonville,26.0,30.0,1.0,1658.4899999999998,Normal,Credit,Online,Student
100.38000000000002,Atlanta,63.0,49.0,1.0,10171.68,Normal,Debit,Branch,Doctor
137.23,Jacksonville,64.0,63.0,1.0,13847.99,Normal,Debit,Branch,Doctor
870.3,Austin,51.0,229.0,1.0,3688.98,Normal,Debit,ATM,Retired
458.94,Houston,52.0,180.0,1.0,5619.95,Normal,Debit,Branch,Engineer
327.35,Houston,20.0,175.0,1.0,342.0799999999999,Normal,Credit,Branch,Student
757.15,Austin,53.0,38.0,1.0,4702.86,Normal,Debit,Online,Engineer
5.639999999999986,Atlanta,59.0,47.0,1.0,12703.24,Normal,Debit,Online,Doctor
47.22999999999999,Houston,73.0,160.0,1.0,6659.81,Normal,Credit,Online,Retired
239.41,Louisville,42.0,248.0,1.0,7860.65,Normal,Credit,Online,Doctor
7.480000000000018,Austin,55.0,29.0,1.0,1275.1999999999998,Normal,Debit,ATM,Engineer
170.97,Milwaukee,26.0,292.0,1.0,1265.27,Normal,Debit,Branch,Student
262.43,Austin,37.0,274.0,5.0,12841.01,Fraud,Credit,Online,Doctor
659.15,Atlanta,22.0,204.0,1.0,1241.5900000000001,Normal,Debit,ATM,Student
31.53000000000003,Atlanta,25.0,283.0,1.0,874.9300000000003,Normal,Debit,Online,Student
111.66,Washington,48.0,140.0,1.0,5716.72,Normal,Credit,Online,Engineer
250.01,Atlanta,62.0,88.0,1.0,1541.48,Normal,Debit,ATM,Retired
554.15,Austin,49.0,108.0,1.0,14817.22,Normal,Debit,ATM,Doctor
598.66,Charlotte,32.0,222.0,1.0,2587.11,Normal,Credit,Branch,Engineer
28.379999999999995,Sacramento,55.0,98.0,1.0,173.69999999999982,Normal,Debit,Branch,Doctor
